259.wav|0|女子二人が泊まるって言ってるんだから、無妻男子は自重してくれないと。 それに、あんたって実家は遠くないんでしょ?
260.wav|0|電車で30分もかからないじゃない。どうせ今日は徹夜で手伝ってもらうほどのことはないんだから。おとなしく帰ったら?
261.wav|0|責めてるんじゃない。私も含めて、誰も気づけなかった間抜けさに。がっかりしてるだけ。
262.wav|0|42型ブラウン管が放出している電子が、電話レンジの作り出したリング特異点に干渉していた。
263.wav|0|電子量は強ければいいというわけじゃない。そんな単純な問題なら、セルンはとっくに問題を解決している。
264.wav|0|まさに偶然の一致よ。ここには、奇跡的にタイムマシンができる環境が揃っていた。
265.wav|0|あの大きなブラウン管がついているとき、タイムリープは可能になるという回を導ける。 と思う
266.wav|0|リフターの代替装置が見つかった今 、タイムリープマシンは99%出来上がってる
267.wav|0|な、なによ！ シンプレイズベストでしょ？ この2日間オカベだってそのネーミングで呼んでたし
268.wav|0|一言で言うと、これは記憶をデータ化して 、リング特異点を通過させ過去へ飛ばすそう
269.wav|0|電話レンジには偶然にも 、タイターが語ったタイムマシンとほぼ同じ機能が備えられてい
270.wav|0|リング特異点を生み出し 、そのトンネルを通って過去へと36バイト 、プラスアルファのデータを転送することができる
271.wav|0|局所場指定 、つまり過去のどこへ到達するかについては 携帯電話に限定することでクリアした
272.wav|0|Dメールと違って今回は電話をかける形にしたから、 メールアドレスじゃなくて、 電話番号によって局所場指定することになる
273.wav|0|生み出されたリング特異点の超重力を安定させ 、裸にするための電子注入装置 。リフターの役割は 開花の42型ブラウン管がそれを担ってる
274.wav|0|これによって即投与、 正確に言うと開花のCA3に蓄積されてる、 記憶の神経パルスパターンを操作するの
275.wav|0|その解析データはVR技術を用いて、 神経パルス信号から電気信号へとエンコードし 、データ化され
276.wav|0|これはプログラムに詳しい人なら、 誰でもできるものよ 橋田にプログラムを作ってもらう
277.wav|0|この電気信号データをネットを通して フランスにあるセルンのLHCへと転送
278.wav|0|LHCを遠隔操作してミニブラックホールを作ったら 、その周辺で生み出される超重力による 無限圧縮を利用して データを36バイトまで圧縮する
279.wav|0|ちなみにバイナリデータの超圧縮は、 ミニブラックホール周辺でのみ有効よ 。そこから離れた時点でデータが勝手に解凍を始めてし
280.wav|0|タイムリープマシン側では、起動と同時にカーブラックホール効果が発生して、リング特異点が生成されている。 放電現象が発生したら、LHCから36バイトプラスアルファまで圧縮したデータを戻し
281.wav|0|データは、タイマーに入力しておいた時間分を遡り、過去の携帯電話へとつながる。
282.wav|0|リング特異点を通り抜けて、過去の携帯電話に到達する頃には、23ミリ秒が経過して、データは自動的に回答されているはず
283.wav|0|回答と同時に、デコードプログラムが展開して、電気信号から神経パルス信号に戻す。
284.wav|0|受信先の携帯電話に到達すると、神経パルス信号は、総輪口から0.02アンペアほどの微弱な放電現象となって発せられるの。
285.wav|0|これが、携帯電話を耳に当てている受信者のコメカメ付近に放射されるわ
286.wav|0|でなければ、記憶の伝送は失敗に終わる。まあこの場合は特にデメリットは何もないわ。 コピーデータが消滅するだけだ
287.wav|0|携帯電話が受信者のこめかみ付近にあることで データを受信者の即投与に送り込みやすくなるから
288.wav|0|人間のこめかみ周辺には大脳前投与と大脳即投与が位置してるんだけど、 最初に言った通り即投与は買い場崩壊があって記憶を貯蓄する場所なの
289.wav|0|そこに、送信者の全記憶の塊である神経パルス信号が携帯電話から放射される 。これで記憶の上書きは完了
290.wav|0|同時に携帯電話からは前投与を刺激する神経パルス信号も出すわ。 これ重要
291.wav|0|前投与から即投与へはトップダウン記憶検索信号というのが発信されてる 。これは記憶を思い出すときに発信される信号
292.wav|0|前投与を刺激する神経パルス信号 アルスを放射することで、このトップダウン記憶検索信号を意図的に発信させる。
293.wav|0|これによって、送信者から送られた全記憶を受信者に強制的に思い出させるという作用が発生する。
294.wav|0|結果、受信者は送信者と全く同じ記憶を持つ状態となり、タイムリープは完了。
295.wav|0|例えば、送信者と受信者の時間差が1週間ある場合、受信者は1週間後の未来までに自分が体験した記憶を思い出すことになるわ
296.wav|0|注意すべきなのは、意識や人格は転送しないということ。 その2つは受信者に依存する。
297.wav|0|えっと、携帯がブラックホールとホワイトホールのような役割を果たすから、記憶を送れるのは、自分が携帯を持っている時期の範囲内になる。
298.wav|0|注意すべきなのは、送信者と受信者は同一人物でなければならないということ。 ご視聴ありがとうございました。
299.wav|0|例えば、過去の自分ではなく、親や友達が代わりに出てしまった場合、神経パルス信号はその親や友達に向けて放射する。
300.wav|0|そうなると、親や友達の体に送信者の記憶が上書きされてしまう。下手をすると、重大な人格障害が起きるかもしれない。
